commit_hash,date,author,file_path,lines_added,lines_deleted,churn,is_bug_fix,commit_message
1b552d0,2021-11-11T16:12:08-08:00,David Lord,src/flask/app.py,0,8,8,0,remove ContextVar compat
e609ddd,2021-11-11T16:11:43-08:00,David Lord,src/flask/json/__init__.py,1,6,7,0,drop Python 3.6
e609ddd,2021-11-11T16:11:43-08:00,David Lord,tests/test_async.py,0,11,11,0,drop Python 3.6
e609ddd,2021-11-11T16:11:43-08:00,David Lord,tests/test_basic.py,0,2,2,0,drop Python 3.6
b2b6045,2021-10-05T09:11:00-07:00,David Lord,tests/test_cli.py,2,0,2,0,allow lazy loading test to fail on pypy
6d65595,2021-10-05T08:03:30-07:00,David Lord,tests/test_cli.py,3,1,4,0,try to address flakiness of lazy loading test
174fe44,2021-10-04T07:26:47-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.0.2
3f6cdbd,2021-10-03T20:36:21-07:00,David Lord,src/flask/app.py,52,51,103,1,"use similar code for all callback-applying methods

avoid building nested chain iterables
avoid trig"
166a2a6,2021-10-03T20:27:24-07:00,Matthias Paulsen,src/flask/app.py,22,26,48,1,"Fix callback order for nested blueprints

Handlers registered via url_value_preprocessor, before_req"
166a2a6,2021-10-03T20:27:24-07:00,Matthias Paulsen,tests/test_blueprints.py,80,0,80,1,"Fix callback order for nested blueprints

Handlers registered via url_value_preprocessor, before_req"
22933a8,2021-10-01T10:01:54-07:00,Pedro Torcatt,src/flask/app.py,2,1,3,1,fix docs for Flask.test_client_class
6a4bf9e,2021-10-01T09:39:10-07:00,David Lord,src/flask/app.py,2,2,4,1,"use exception chaining

fixes flake8-bugbear B904"
6a4bf9e,2021-10-01T09:39:10-07:00,David Lord,src/flask/cli.py,14,14,28,1,"use exception chaining

fixes flake8-bugbear B904"
6a4bf9e,2021-10-01T09:39:10-07:00,David Lord,src/flask/debughelpers.py,3,2,5,1,"use exception chaining

fixes flake8-bugbear B904"
6a4bf9e,2021-10-01T09:39:10-07:00,David Lord,src/flask/scaffold.py,1,1,2,1,"use exception chaining

fixes flake8-bugbear B904"
6a4bf9e,2021-10-01T09:39:10-07:00,David Lord,src/flask/signals.py,1,1,2,1,"use exception chaining

fixes flake8-bugbear B904"
aa1d34d,2021-09-22T10:12:36-07:00,Pedro Torcatt,src/flask/scaffold.py,4,4,8,1,"Fix grammatical error (#4268)

* Fix grammatical error

* Update scaffold.py

* Update scaffold.py"
9f0da9b,2021-08-05T19:32:43-07:00,na2shell,src/flask/cli.py,15,12,27,0,cli loader handles kwargs in app factory
9f0da9b,2021-08-05T19:32:43-07:00,na2shell,tests/test_cli.py,9,0,9,0,cli loader handles kwargs in app factory
2305b05,2021-08-05T19:15:31-07:00,David Lord,tests/test_cli.py,17,4,21,1,add test for lazy loading error
aa6dd09,2021-08-05T19:14:51-07:00,Rohan salwan,src/flask/cli.py,9,8,17,1,correctly handle raising deferred errors in cli lazy loading
aa6dd09,2021-08-05T19:14:51-07:00,Rohan salwan,tests/test_cli.py,5,0,5,1,correctly handle raising deferred errors in cli lazy loading
892ae95,2021-08-05T18:36:13-07:00,default-303,src/flask/json/__init__.py,8,1,9,0,jsonify encodes decimal to str
892ae95,2021-08-05T18:36:13-07:00,default-303,tests/test_json.py,6,0,6,0,jsonify encodes decimal to str
9a2adfb,2021-08-05T18:16:20-07:00,Yourun-Proger,src/flask/app.py,1,1,2,0,static_folder can be a pathlib.Path
9a2adfb,2021-08-05T18:16:20-07:00,Yourun-Proger,src/flask/blueprints.py,2,1,3,0,static_folder can be a pathlib.Path
9a2adfb,2021-08-05T18:16:20-07:00,Yourun-Proger,src/flask/scaffold.py,3,3,6,0,static_folder can be a pathlib.Path
5119657,2021-08-05T18:01:55-07:00,Angeline,examples/tutorial/flaskr/auth.py,13,13,26,0,"safer check for existing user in tutorial

Co-authored-by: David Lord <davidism@gmail.com>"
e18ed45,2021-08-05T17:38:24-07:00,Karuna Tata,src/flask/config.py,5,1,6,0,document return value for config loading methods
3127c30,2021-07-07T19:41:11+02:00,Elahi-cs,examples/tutorial/tests/test_auth.py,1,1,2,1,Small SQL formatting fix
6e1b720,2021-07-06T22:05:31+02:00,Adrian Moennich,src/flask/app.py,1,1,2,1,Fix typo in docs
a44c722,2021-06-14T17:18:47+00:00,pgjones,src/flask/blueprints.py,5,3,8,1,"Fix registering a blueprint twice with differing names

Previously the blueprint recorded aspects (b"
a44c722,2021-06-14T17:18:47+00:00,pgjones,tests/test_blueprints.py,10,0,10,1,"Fix registering a blueprint twice with differing names

Previously the blueprint recorded aspects (b"
6a4e7e9,2021-06-01T19:25:27+01:00,Pascal Corpet,src/flask/app.py,4,2,6,1,improve typing for `app.errorhandler` decorator
6a4e7e9,2021-06-01T19:25:27+01:00,Pascal Corpet,src/flask/blueprints.py,4,2,6,1,improve typing for `app.errorhandler` decorator
6a4e7e9,2021-06-01T19:25:27+01:00,Pascal Corpet,src/flask/scaffold.py,19,8,27,1,improve typing for `app.errorhandler` decorator
6a4e7e9,2021-06-01T19:25:27+01:00,Pascal Corpet,src/flask/typing.py,10,1,11,1,improve typing for `app.errorhandler` decorator
5205cd4,2021-06-01T18:08:19+00:00,pre-commit-ci[bot],tests/test_async.py,4,4,8,1,"[pre-commit.ci] auto fixes from pre-commit.com hooks

for more information, see https://pre-commit.c"
270eb2d,2021-06-01T18:08:19+00:00,Miguel Grinberg,src/flask/views.py,3,2,5,0,Support View and MethodView instances with async handlers
270eb2d,2021-06-01T18:08:19+00:00,Miguel Grinberg,tests/test_async.py,24,1,25,0,Support View and MethodView instances with async handlers
491ea32,2021-06-01T15:50:20+00:00,laggardkernel,src/flask/app.py,1,1,2,1,Optimize loop in Flask._find_error_handler()
8e589da,2021-05-29T20:54:35+02:00,default-303,src/flask/typing.py,3,3,6,1,Fix typing of jinja decorators (#4109)
a960236,2021-05-25T18:29:52+00:00,Marat Sharafutdinov,src/flask/app.py,5,2,7,1,Fix type annotation for `before_request` and `before_app_request` decorators
a960236,2021-05-25T18:29:52+00:00,Marat Sharafutdinov,src/flask/blueprints.py,3,2,5,1,Fix type annotation for `before_request` and `before_app_request` decorators
a960236,2021-05-25T18:29:52+00:00,Marat Sharafutdinov,src/flask/typing.py,2,1,3,1,Fix type annotation for `before_request` and `before_app_request` decorators
f7adb2c,2021-05-24T19:28:57+00:00,Pascal Corpet,src/flask/typing.py,1,1,2,0,improve typing for `teardown_request`
e22021d,2021-05-21T08:55:31-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.0.2.dev0
fe2d744,2021-05-21T08:50:31-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.0.1
7ab934f,2021-05-21T08:42:44-07:00,David Lord,src/flask/helpers.py,4,2,6,0,improve typing for `stream_with_context`
3257b75,2021-05-21T15:04:30+01:00,pgjones,src/flask/blueprints.py,3,1,4,1,"Fix blueprint renaming

This ensures that if a blueprint is renamed at the time of
registration that"
3257b75,2021-05-21T15:04:30+01:00,pgjones,tests/test_blueprints.py,22,0,22,1,"Fix blueprint renaming

This ensures that if a blueprint is renamed at the time of
registration that"
714b0a4,2021-05-21T15:04:30+01:00,pgjones,src/flask/blueprints.py,2,0,2,1,"Fix blueprint self registration

By raising a ValueError if attempted. I don't see a use case that
m"
714b0a4,2021-05-21T15:04:30+01:00,pgjones,tests/test_blueprints.py,6,0,6,1,"Fix blueprint self registration

By raising a ValueError if attempted. I don't see a use case that
m"
9409be6,2021-05-21T15:04:30+01:00,David Lord,src/flask/blueprints.py,24,12,36,0,warn when registering same blueprint with same name
9409be6,2021-05-21T15:04:30+01:00,David Lord,tests/test_blueprints.py,8,4,12,0,warn when registering same blueprint with same name
63b3067,2021-05-21T15:04:30+01:00,David Lord,src/flask/app.py,6,0,6,0,changelog for blueprint registered name
63b3067,2021-05-21T15:04:30+01:00,David Lord,src/flask/blueprints.py,17,0,17,0,changelog for blueprint registered name
67b0b7e,2021-05-21T15:04:18+01:00,David Lord,src/flask/app.py,6,7,13,0,cache blueprint path calculation
67b0b7e,2021-05-21T15:04:18+01:00,David Lord,src/flask/helpers.py,11,0,11,0,cache blueprint path calculation
67b0b7e,2021-05-21T15:04:18+01:00,David Lord,src/flask/wrappers.py,38,22,60,0,cache blueprint path calculation
c2920e2,2021-05-21T15:04:18+01:00,pgjones,src/flask/blueprints.py,2,1,3,1,"Bugfix allow blueprints to be registered with a different name

This allows the same blueprint to be"
c2920e2,2021-05-21T15:04:18+01:00,pgjones,tests/test_blueprints.py,13,0,13,1,"Bugfix allow blueprints to be registered with a different name

This allows the same blueprint to be"
141fde1,2021-05-21T15:04:18+01:00,pgjones,src/flask/app.py,15,14,29,1,"Bugfix blueprint naming

Following discussions for Flask we've decided to name blueprints based
on h"
141fde1,2021-05-21T15:04:18+01:00,pgjones,src/flask/blueprints.py,20,20,40,1,"Bugfix blueprint naming

Following discussions for Flask we've decided to name blueprints based
on h"
141fde1,2021-05-21T15:04:18+01:00,pgjones,src/flask/wrappers.py,16,0,16,1,"Bugfix blueprint naming

Following discussions for Flask we've decided to name blueprints based
on h"
99afbb2,2021-05-21T15:04:18+01:00,pgjones,src/flask/blueprints.py,3,1,4,1,"Fix blueprint nested url_prefix

This ensures that the url_prefix is correctly applied, no matter if"
99afbb2,2021-05-21T15:04:18+01:00,pgjones,tests/test_blueprints.py,25,41,66,1,"Fix blueprint nested url_prefix

This ensures that the url_prefix is correctly applied, no matter if"
10a36cb,2021-05-21T08:09:05+00:00,Alex Hedges,src/flask/app.py,9,3,12,0,"Improve decorator factory type signatures

These changes are required to preserve the type signature"
10a36cb,2021-05-21T08:09:05+00:00,Alex Hedges,src/flask/blueprints.py,9,3,12,0,"Improve decorator factory type signatures

These changes are required to preserve the type signature"
10a36cb,2021-05-21T08:09:05+00:00,Alex Hedges,src/flask/scaffold.py,1,1,2,0,"Improve decorator factory type signatures

These changes are required to preserve the type signature"
8796b2a,2021-05-21T08:09:05+00:00,Alex Hedges,src/flask/scaffold.py,4,2,6,0,"Use TypeVar for setupmethod()

TypeVar is needed to preserve function signatures. The type cast for
"
bf98271,2021-05-21T08:09:05+00:00,Alex Hedges,src/flask/blueprints.py,10,1,11,1,"Make add_url_rule() signature consistent

This caused a mypy error when I was making another typing "
bf98271,2021-05-21T08:09:05+00:00,Alex Hedges,src/flask/scaffold.py,1,1,2,1,"Make add_url_rule() signature consistent

This caused a mypy error when I was making another typing "
cfda270,2021-05-20T21:03:02-07:00,David Lord,docs/conf.py,3,3,6,0,update pallets-sphinx-themes
10425fb,2021-05-20T13:50:13-07:00,David Lord,src/flask/config.py,25,0,25,0,re-add deprecated Config.from_json method
afc907f,2021-05-17T16:03:12-07:00,David Lord,src/flask/typing.py,1,1,2,0,use _typeshed.wsgi instead of wsgiref.types
1b5f21e,2021-05-17T08:46:36-07:00,Danny Sepler,tests/test_cli.py,16,27,43,0,Add pathlib in cli tests
6fbdeb8,2021-05-17T15:47:25+01:00,pgjones,src/flask/blueprints.py,2,0,2,1,"Fix nested blueprint url_prefix

This fixes the case where the blueprint is registered with a
url_pr"
6fbdeb8,2021-05-17T15:47:25+01:00,pgjones,tests/test_blueprints.py,14,0,14,1,"Fix nested blueprint url_prefix

This fixes the case where the blueprint is registered with a
url_pr"
a7b02b3,2021-05-14T08:11:09-07:00,David Lord,src/flask/ctx.py,5,3,8,0,converters have access to session
a7b02b3,2021-05-14T08:11:09-07:00,David Lord,tests/test_converters.py,5,3,8,0,converters have access to session
a7b02b3,2021-05-14T08:11:09-07:00,David Lord,tests/test_session_interface.py,15,10,25,0,converters have access to session
64a5d7a,2021-05-13T18:22:56-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 1.1.4
3ace642,2021-05-13T18:17:00-07:00,brettlangdon,src/flask/__init__.py,1,1,2,0,"Use compat fspath instead of os.fspath
When 7ba35c4 was cherry-picked it introduced the
usage of os."
3ace642,2021-05-13T18:17:00-07:00,brettlangdon,src/flask/helpers.py,1,1,2,0,"Use compat fspath instead of os.fspath
When 7ba35c4 was cherry-picked it introduced the
usage of os."
3ace642,2021-05-13T18:17:00-07:00,brettlangdon,tests/test_basic.py,0,1,1,0,"Use compat fspath instead of os.fspath
When 7ba35c4 was cherry-picked it introduced the
usage of os."
661bbcd,2021-05-13T16:22:57-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 1.1.3
6d8b4ce,2021-05-13T16:16:45-07:00,David Lord,setup.py,4,4,8,0,set maximum versions of pallets dependencies
6d8b4ce,2021-05-13T16:16:45-07:00,David Lord,src/flask/__init__.py,1,1,2,0,set maximum versions of pallets dependencies
e93704f,2021-05-13T15:02:13-07:00,Grey Li,src/flask/blueprints.py,10,6,16,1,fix url_prefix argument when nesting blueprints
e93704f,2021-05-13T15:02:13-07:00,Grey Li,tests/test_blueprints.py,33,0,33,1,fix url_prefix argument when nesting blueprints
7c52614,2021-05-13T14:31:50-07:00,David Lord,src/flask/blueprints.py,10,6,16,0,blueprint name may not contain a dot
7c52614,2021-05-13T14:31:50-07:00,David Lord,tests/test_basic.py,3,3,6,0,blueprint name may not contain a dot
7c52614,2021-05-13T14:31:50-07:00,David Lord,tests/test_blueprints.py,12,76,88,0,blueprint name may not contain a dot
d5aadba,2021-05-13T13:33:07-07:00,Grey Li,src/flask/helpers.py,29,21,50,0,improve type hints for send_file and send_from_directory
d5aadba,2021-05-13T13:33:07-07:00,Grey Li,src/flask/scaffold.py,1,1,2,0,improve type hints for send_file and send_from_directory
25884c4,2021-05-13T13:06:32-07:00,David Lord,src/flask/app.py,2,1,3,1,fix typing that wasn't available in Python 3.6.0
25884c4,2021-05-13T13:06:32-07:00,David Lord,src/flask/sessions.py,2,1,3,1,fix typing that wasn't available in Python 3.6.0
25884c4,2021-05-13T13:06:32-07:00,David Lord,src/flask/wrappers.py,2,1,3,1,fix typing that wasn't available in Python 3.6.0
6fe7f45,2021-05-13T13:06:32-07:00,David Lord,src/flask/ctx.py,20,2,22,0,inform mypy that g has arbitrary attributes
2baaa8f,2021-05-13T11:36:05-07:00,David Lord,src/flask/globals.py,5,3,8,1,fix annotation for g object
89475e5,2021-05-13T11:36:05-07:00,David Lord,src/flask/__init__.py,41,41,82,0,mark top-level names as exported
fc82dd5,2021-05-12T10:15:55-07:00,Grey Li,src/flask/helpers.py,15,1,16,0,"Re-add filename param for send_from_directory

Add a deprecation warning for the old name"
52adf2e,2021-05-11T15:18:41-07:00,David Lord,docs/conf.py,1,1,2,1,rename default branch in files
80a4e62,2021-05-11T14:55:09-07:00,David Lord,setup.py,1,1,2,0,update click minimum version
2846aba,2021-05-11T14:48:48-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.1.0.dev0
6fb1101,2021-05-11T14:48:08-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.0.1.dev0
f8e63d3,2021-05-11T14:41:52-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.0.0
1403d35,2021-05-11T14:41:52-07:00,David Lord,src/flask/app.py,1,1,2,0,update type annotations
1403d35,2021-05-11T14:41:52-07:00,David Lord,src/flask/json/__init__.py,1,1,2,0,update type annotations
